DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,ToxCast Active,ToxCast Total,% ToxCast Active,HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021385,Folpet,133-07-3,C9H4Cl3NO2S,294.902833,177,700,25.0,Active,29.01822374850741,1.3842801669044411,64.47542460132196,1.809394210855015
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021333,Tetramethylthiuram monosulfide,97-74-5,C6H12N2S3,208.016262,160,456,35.0,Active,89.66921960810654,4.277564449191531,0.35014918213326424,-0.4557468837253146
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021337,Thiabendazole,148-79-8,C10H7N3S,201.036068,63,677,9.0,Inactive,4.204085655173916,0.20055095180400406,0.0004163725593894544,-3.3805178999550423
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021387,"2-(2,4,5-Trichlorophenoxy)propionic acid",93-72-1,C9H7Cl3O3,267.946077,5,234,2.0,Inactive,3.454872480928499,0.1648106202496029,75.72822096810532,1.8792577543578193
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021418,DL-Tryptophan,54-12-6,C11H12N2O2,204.089878,1,234,0.0,Inactive,0.03967167618761184,0.0018924905607701427,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021545,2-Chloropropanoic acid,598-78-7,C3H5ClO2,107.997807,0,234,0.0,Inactive,1.7835153710682457e-11,8.508049896286218E-13,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021547,1-Chloropropan-2-one,78-95-5,C3H5ClO,92.002893,0,234,0.0,Inactive,6.6624146612836e-10,3.1782263998094086E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021460,Zearalenone,17924-92-4,C18H22O5,318.146724,150,416,36.0,Inactive,3.3386564298695287,0.15926667049061183,3.167207643844014,0.5006765368861253
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021462,Zinc dibutyldithiocarbamate,136-23-2,C18H36N2S4Zn,472.105276,107,234,46.0,Active,88.1532143093942,4.205245202978624,11.96006487052945,1.0777335352407345
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021414,Tris(2-ethylhexyl) phosphate,78-42-2,C24H51O4P,434.352497,65,628,10.0,Inactive,3.1521906129113876e-9,1.5037153843642932E-10,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021597,Heptanal,111-71-7,C7H14O,114.104465,9,458,2.0,Inactive,9.286413723570906e-11,4.429974229511426E-12,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021389,Trichlorfon,52-68-6,C4H8Cl3O4P,255.922579,87,701,12.0,Inactive,1.9612518293990164,0.09355920725098678,0.00010000002274586906,-3.999999901215957
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021410,Triprolidine hydrochloride monohydrate,6138-79-0,C19H25ClN2O,332.165541,21,234,9.0,Inactive,2.8004570981739103e-9,1.3359250562220597E-10,35.00000000000001,1.5440680443502757
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021672,Trichloroacetonitrile,545-06-2,C2Cl3N,142.909632,0,234,0.0,Inactive,1.7806266025617124e-12,8.494269366557627E-14,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021709,Benzamide,55-21-0,C7H7NO,121.052764,0,234,0.0,Inactive,7.810172583235431e-10,3.725750790528567E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021464,Ziram,137-30-4,C6H12N2S4Zn,303.917475,368,632,58.0,Active,126.33080289275422,6.02646207532082,1.3021650682208488,0.11466604081704407
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021751,"2,2,2-Trifluoroethanol",75-89-8,C2H3F3O,100.013599,0,234,0.0,Inactive,1.138101279940477e-10,5.429178034479788E-12,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021757,1-Ethynylcyclohexanol,78-27-3,C8H12O,124.088815,5,318,2.0,Inactive,3.351291482089183e-8,1.598694107667588E-9,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021543,1-Chlorooctane,111-85-3,C8H17Cl,148.101878,9,325,3.0,Active,43.64739479136905,2.082147531509339,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021599,Heptanenitrile,629-08-3,C7H13N,111.104799,7,234,3.0,Inactive,0.9908315990827243,0.047266453771932795,35.00000000000001,1.5440680443502757
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021620,Isovaleronitrile,625-28-5,C5H9N,83.073499,1,234,0.0,Inactive,2.286839111501085e-9,1.0909096484980939E-10,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021626,4-Isopropylbenzyl alcohol,536-60-7,C10H14O,150.104465,6,431,1.0,Inactive,5.564217184119199,0.26543442352226226,0.004267570039305455,-2.3698193425192002
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021759,2-Methyl-1-propanol,78-83-1,C4H10O,74.073165,1,327,0.0,Inactive,6.377299601390947e-10,3.0422156204744146E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021834,4-Nitrophenol,100-02-7,C6H5NO3,139.026943,39,599,7.0,Inactive,2.3410429187839574e-9,1.1167669359884249E-10,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021888,2-Pentanone,107-87-9,C5H10O,86.073165,3,349,1.0,Inactive,3.774053418755172,0.1800367707444329,0.0014594530116197615,-2.8358098829457545
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021915,Diethyl decanedioate,110-40-7,C14H26O4,258.183109,4,427,1.0,Inactive,1.7653666499727768e-12,8.421473561067112E-14,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021917,n-Hexane,110-54-3,C6H14,86.109550,0,234,0.0,Inactive,4.364282638747997e-9,2.0819296011855236E-10,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021832,"N,N,4-Trimethylaniline",99-97-8,C9H13N,135.104799,11,577,2.0,Inactive,5.877974015054841,0.28040182338998637,0.00002671718310121741,-4.573209333175801
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021886,tert-Octylamine,107-45-9,C8H19N,129.151750,0,234,0.0,Inactive,7.020372613656803,0.3348986022572823,35.00000000000001,1.5440680443502757
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021965,"1,2,4-Trichlorobenzene",120-82-1,C6H3Cl3,179.930033,26,616,4.0,Inactive,0.8024785615356,0.03828129408357996,0.011422974967446247,-1.9422207749266713
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021969,4-Hydroxy-3-methoxybenzaldehyde,121-33-5,C8H8O3,152.047344,20,590,3.0,Inactive,2.1652974898259147,0.10329296502058155,0.00010000019328798625,-3.9999991605617526
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021961,Benzophenone,119-61-9,C13H10O,182.073165,21,590,4.0,Inactive,3.8115413699590217e-10,1.818250892783004E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0022010,cis-Oleyl alcohol,143-28-2,C18H36O,268.276616,0,234,0.0,Inactive,0.47616429401019095,0.022714856501865194,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0022307,Chloromethyl styrene,30030-25-2,, ,11,316,3.0,Inactive,1.380700782920753e-9,6.586470373897167E-11,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0022193,Benzyl methacrylate,2495-37-6,C11H12O2,176.083730,3,316,1.0,Inactive,3.1578492861557406,0.1506414787749917,0.00010000002128502843,-3.999999907560306
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0022220,"2,3,4,5-Tetrachlorophenol",4901-51-3,C6H2Cl4O,229.885976,74,234,32.0,Active,33.83383047499785,1.6140030107582184,32.39718424244643,1.5105072657279606
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0022353,"3-Chloro[1,1′-biphenyl]-4-ol",92-04-6,C12H9ClO,204.034193,106,402,26.0,Inactive,3.0921925345257166e-9,1.475094008127943E-10,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0022014,Hydroquinone dimethyl ether,150-78-7,C8H10O2,138.068080,0,345,0.0,Inactive,0.9801742694502269,0.046758058421125424,0.0008560777194889598,-3.0674868058684117
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0022301,Flucythrinate,70124-77-5,C26H23F2NO4,451.159515,23,321,7.0,Inactive,1.8583794474855246e-9,8.865180150350746E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0022305,4-tert-Butylstyrene,1746-23-2,C12H16,160.125201,3,316,1.0,Inactive,1.0716503005178486,0.05112181468172551,39.99999999999999,1.6020599913279623
